,Position,Track Name,Artist,Streams,URL,Date,Region
446052,48,Starving,Hailee Steinfeld,1077,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-18,lt
446053,49,History,Olivia Holt,1059,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-01-18,lt
446054,50,Light,San Holo,1052,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-18,lt
446055,51,It's Gotta Be You,Isaiah,1026,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-18,lt
446056,1,Shape of You,Ed Sheeran,7068,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-19,lt
446057,2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3408,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-19,lt
446058,3,Paris,The Chainsmokers,3278,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-19,lt
446059,4,Starboy,The Weeknd,3089,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-19,lt
446060,5,I Feel It Coming,The Weeknd,3084,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-19,lt
446061,6,Castle on the Hill,Ed Sheeran,2936,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-19,lt
446062,7,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2467,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-19,lt
446063,8,Call On Me - Ryan Riback Extended Remix,Starley,2414,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-19,lt
446064,9,Just Hold On,Steve Aoki,2062,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-19,lt
446065,10,Don't Wanna Know,Maroon 5,2051,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-19,lt
446066,11,Hear Me Now,Alok,1951,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-19,lt
446067,12,All Night,The Vamps,1831,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-19,lt
446068,13,Say You Won't Let Go,James Arthur,1827,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-19,lt
446069,14,Bad Things (with Camila Cabello),Machine Gun Kelly,1796,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-19,lt
446070,15,Now and Later,Sage The Gemini,1729,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-19,lt
446071,16,Tuesday,Burak Yeter,1710,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,2017-01-19,lt
446072,17,All Time Low,Jon Bellion,1697,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-19,lt
446073,18,"How Far I'll Go - From ""Moana""",Alessia Cara,1682,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-19,lt
446074,19,Love Me Now,John Legend,1632,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-19,lt
446075,20,Fake Love,Drake,1632,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-19,lt
446076,21,Shed a Light,Robin Schulz,1625,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-19,lt
446077,22,Sunset Lover,Petit Biscuit,1569,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-19,lt
446078,23,Closer,The Chainsmokers,1566,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-19,lt
446079,24,Chantaje,Shakira,1520,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-19,lt
446080,25,Solo Dance,Martin Jensen,1514,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-01-19,lt
446081,26,Weak,AJR,1470,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-19,lt
446082,27,Black Beatles,Rae Sremmurd,1464,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-19,lt
446083,28,I Would Like,Zara Larsson,1452,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-19,lt
446084,29,Alone,Alan Walker,1442,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-19,lt
446085,30,By Your Side,Jonas Blue,1431,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-19,lt
446086,31,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1409,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-19,lt
446087,32,Let Me Love You,DJ Snake,1329,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-19,lt
446088,33,All We Know,The Chainsmokers,1307,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-19,lt
446089,34,Don't Leave,Snakehips,1292,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2017-01-19,lt
446090,35,Not Going Home,DVBBS,1256,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017-01-19,lt
446091,36,Mercy,Shawn Mendes,1236,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-19,lt
446092,37,Lighthouse - Andrelli Remix,Hearts & Colors,1220,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2017-01-19,lt
446093,38,I Got You,Bebe Rexha,1219,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017-01-19,lt
446094,39,Scars To Your Beautiful,Alessia Cara,1201,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-19,lt
446095,40,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,1150,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-19,lt
446096,41,Lot to Learn,Luke Christopher,1143,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-01-19,lt
446097,42,Make Me (Cry),Noah Cyrus,1130,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2017-01-19,lt
446098,43,Light,San Holo,1115,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-19,lt
446099,44,One Dance,Drake,1115,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-19,lt
446100,45,Starving,Hailee Steinfeld,1106,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-19,lt
446101,46,24K Magic,Bruno Mars,1088,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-19,lt
446102,47,My Way,Calvin Harris,1077,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-19,lt
446103,48,History,Olivia Holt,1065,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-01-19,lt
446104,49,Side To Side,Ariana Grande,1052,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-19,lt
446105,50,Oceans Away,A R I Z O N A,1041,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,2017-01-19,lt
446106,51,Water Under the Bridge,Adele,1028,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,2017-01-19,lt
446107,1,Shape of You,Ed Sheeran,7269,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-20,lt
446108,2,Paris,The Chainsmokers,3730,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-20,lt
446109,3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3516,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-20,lt
446110,4,Castle on the Hill,Ed Sheeran,3158,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-20,lt
446111,5,Starboy,The Weeknd,3114,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-20,lt
446112,6,I Feel It Coming,The Weeknd,3089,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-20,lt
446113,7,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2706,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-20,lt
446114,8,Call On Me - Ryan Riback Extended Remix,Starley,2644,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-20,lt
446115,9,Don't Wanna Know,Maroon 5,2182,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-20,lt
446116,10,Just Hold On,Steve Aoki,2116,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-20,lt
446117,11,Hear Me Now,Alok,2025,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-20,lt
446118,12,All Night,The Vamps,1931,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-20,lt
446119,13,Say You Won't Let Go,James Arthur,1897,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-20,lt
446120,14,Tuesday,Burak Yeter,1879,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,2017-01-20,lt
446121,15,Fake Love,Drake,1859,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-20,lt
446122,16,Bad Things (with Camila Cabello),Machine Gun Kelly,1844,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-20,lt
446123,17,"How Far I'll Go - From ""Moana""",Alessia Cara,1773,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-20,lt
446124,18,Now and Later,Sage The Gemini,1702,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-20,lt
446125,19,Closer,The Chainsmokers,1687,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-20,lt
446126,20,All Time Low,Jon Bellion,1674,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-20,lt
446127,21,Shed a Light,Robin Schulz,1663,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-20,lt
446128,22,Black Beatles,Rae Sremmurd,1622,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-20,lt
446129,23,Love Me Now,John Legend,1584,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-20,lt
446130,24,Solo Dance,Martin Jensen,1574,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-01-20,lt
446131,25,Chantaje,Shakira,1554,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-20,lt
446132,26,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1504,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-20,lt
446133,27,Weak,AJR,1497,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-20,lt
446134,28,I Would Like,Zara Larsson,1484,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-20,lt
446135,29,Sunset Lover,Petit Biscuit,1458,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-20,lt
446136,30,Let Me Love You,DJ Snake,1441,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-20,lt
446137,31,Alone,Alan Walker,1403,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-20,lt
446138,32,By Your Side,Jonas Blue,1380,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-20,lt
446139,33,All We Know,The Chainsmokers,1353,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-20,lt
446140,34,Not Going Home,DVBBS,1338,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017-01-20,lt
446141,35,Light,San Holo,1277,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-20,lt
446142,36,Don't Leave,Snakehips,1271,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2017-01-20,lt
446143,37,My Way,Calvin Harris,1261,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-20,lt
446144,38,I Got You,Bebe Rexha,1226,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017-01-20,lt
446145,39,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,1196,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-20,lt
446146,40,Mercy,Shawn Mendes,1190,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-20,lt
446147,41,Scars To Your Beautiful,Alessia Cara,1184,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-20,lt
446148,42,One Dance,Drake,1176,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-20,lt
446149,43,Make Me (Cry),Noah Cyrus,1155,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2017-01-20,lt
446150,44,24K Magic,Bruno Mars,1148,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-20,lt
446151,45,Side To Side,Ariana Grande,1148,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-20,lt
446152,46,Lighthouse - Andrelli Remix,Hearts & Colors,1119,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2017-01-20,lt
446153,47,Lot to Learn,Luke Christopher,1107,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-01-20,lt
446154,48,Issues,Julia Michaels,1094,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-01-20,lt
446155,49,History,Olivia Holt,1089,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-01-20,lt
446156,50,Starving,Hailee Steinfeld,1088,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-20,lt
446157,51,Setting Fires,The Chainsmokers,1048,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,2017-01-20,lt
446158,52,Oceans Away,A R I Z O N A,1041,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,2017-01-20,lt
446159,53,In the Name of Love,Martin Garrix,1022,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-20,lt
446160,1,Shape of You,Ed Sheeran,7032,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-21,lt
446161,2,Paris,The Chainsmokers,3618,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-21,lt
446162,3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3571,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-21,lt
446163,4,Starboy,The Weeknd,3087,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-21,lt
446164,5,Castle on the Hill,Ed Sheeran,3034,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-21,lt
446165,6,I Feel It Coming,The Weeknd,2906,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-21,lt
446166,7,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2564,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-21,lt
446167,8,Call On Me - Ryan Riback Extended Remix,Starley,2554,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-21,lt
446168,9,Just Hold On,Steve Aoki,2250,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-21,lt
446169,10,Don't Wanna Know,Maroon 5,2194,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-21,lt
446170,11,Hear Me Now,Alok,2027,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-21,lt
446171,12,All Night,The Vamps,2018,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-21,lt
446172,13,"How Far I'll Go - From ""Moana""",Alessia Cara,1952,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-21,lt
446173,14,Bad Things (with Camila Cabello),Machine Gun Kelly,1948,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-21,lt
446174,15,Say You Won't Let Go,James Arthur,1885,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-21,lt
446175,16,All Time Low,Jon Bellion,1859,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-21,lt
446176,17,Fake Love,Drake,1841,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-21,lt
446177,18,Tuesday,Burak Yeter,1777,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,2017-01-21,lt
446178,19,Closer,The Chainsmokers,1722,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-21,lt
446179,20,Weak,AJR,1678,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-21,lt
446180,21,Black Beatles,Rae Sremmurd,1651,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-21,lt
446181,22,Now and Later,Sage The Gemini,1633,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-21,lt
446182,23,Shed a Light,Robin Schulz,1603,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-21,lt
446183,24,Chantaje,Shakira,1595,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-21,lt
446184,25,Solo Dance,Martin Jensen,1595,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-01-21,lt
446185,26,Love Me Now,John Legend,1583,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-21,lt
446186,27,Let Me Love You,DJ Snake,1536,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-21,lt
446187,28,I Would Like,Zara Larsson,1496,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-21,lt
446188,29,Sunset Lover,Petit Biscuit,1472,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-21,lt
446189,30,Alone,Alan Walker,1454,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-21,lt
446190,31,By Your Side,Jonas Blue,1448,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-21,lt
446191,32,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1434,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-21,lt
446192,33,Mercy,Shawn Mendes,1270,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-21,lt
446193,34,I Got You,Bebe Rexha,1223,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017-01-21,lt
446194,35,Scars To Your Beautiful,Alessia Cara,1210,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-21,lt
446195,36,All We Know,The Chainsmokers,1210,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-21,lt
446196,37,Not Going Home,DVBBS,1205,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017-01-21,lt
446197,38,One Dance,Drake,1193,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-21,lt
446198,39,Lighthouse - Andrelli Remix,Hearts & Colors,1183,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2017-01-21,lt
446199,40,Don't Leave,Snakehips,1174,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2017-01-21,lt
446200,41,Side To Side,Ariana Grande,1170,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-21,lt
446201,42,History,Olivia Holt,1161,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-01-21,lt
446202,43,Make Me (Cry),Noah Cyrus,1148,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2017-01-21,lt
446203,44,Light,San Holo,1148,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-21,lt
446204,45,Issues,Julia Michaels,1146,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-01-21,lt
446205,46,Lot to Learn,Luke Christopher,1144,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-01-21,lt
446206,47,24K Magic,Bruno Mars,1122,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-21,lt
446207,48,My Way,Calvin Harris,1097,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-21,lt
446208,49,Starving,Hailee Steinfeld,1086,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-21,lt
446209,50,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,1063,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,2017-01-21,lt
446210,51,Heathens,Twenty One Pilots,1049,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-21,lt
446211,52,Oceans Away,A R I Z O N A,1043,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,2017-01-21,lt
446212,1,Shape of You,Ed Sheeran,7348,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-22,lt
446213,2,Paris,The Chainsmokers,3828,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-22,lt
446214,3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3774,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-22,lt
446215,4,Castle on the Hill,Ed Sheeran,3152,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-22,lt
446216,5,Call On Me - Ryan Riback Extended Remix,Starley,2703,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-22,lt
446217,6,Starboy,The Weeknd,2702,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-22,lt
446218,7,I Feel It Coming,The Weeknd,2658,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-22,lt
446219,8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2456,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-22,lt
446220,9,Just Hold On,Steve Aoki,2447,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-22,lt
446221,10,All Time Low,Jon Bellion,2260,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-01-22,lt
446222,11,"How Far I'll Go - From ""Moana""",Alessia Cara,2224,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-01-22,lt
446223,12,Weak,AJR,2178,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-22,lt
446224,13,All Night,The Vamps,2168,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-22,lt
446225,14,Hear Me Now,Alok,2103,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-22,lt
446226,15,Bad Things (with Camila Cabello),Machine Gun Kelly,2055,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-22,lt
446227,16,Don't Wanna Know,Maroon 5,2026,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-22,lt
446228,17,Say You Won't Let Go,James Arthur,1974,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-22,lt
446229,18,Sunset Lover,Petit Biscuit,1949,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,2017-01-22,lt
446230,19,Solo Dance,Martin Jensen,1941,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-01-22,lt
446231,20,Fake Love,Drake,1717,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-22,lt
446232,21,Now and Later,Sage The Gemini,1705,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-22,lt
446233,22,Shed a Light,Robin Schulz,1654,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-22,lt
446234,23,Love Me Now,John Legend,1641,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-22,lt
446235,24,Lighthouse - Andrelli Remix,Hearts & Colors,1550,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,2017-01-22,lt
446236,25,I Would Like,Zara Larsson,1548,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-22,lt
446237,26,I Got You,Bebe Rexha,1544,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,2017-01-22,lt
446238,27,Tuesday,Burak Yeter,1533,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,2017-01-22,lt
446239,28,Chantaje,Shakira,1515,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-22,lt
446240,29,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1504,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,2017-01-22,lt
446241,30,By Your Side,Jonas Blue,1493,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-22,lt
446242,31,History,Olivia Holt,1461,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-01-22,lt
446243,32,Not Going Home,DVBBS,1435,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017-01-22,lt
446244,33,Don't Leave,Snakehips,1415,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2017-01-22,lt
446245,34,It's Gotta Be You,Isaiah,1384,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-22,lt
446246,35,Oceans Away,A R I Z O N A,1373,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,2017-01-22,lt
446247,36,Mercy,Shawn Mendes,1365,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-22,lt
446248,37,Make Me (Cry),Noah Cyrus,1359,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,2017-01-22,lt
446249,38,Closer,The Chainsmokers,1342,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-22,lt
446250,39,Light,San Holo,1329,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-22,lt
446251,40,Cake,Flo Rida,1318,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,2017-01-22,lt
446252,41,Issues,Julia Michaels,1305,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-01-22,lt
446253,42,Some Kind Of Drug,G-Eazy,1294,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,2017-01-22,lt
446254,43,Lot to Learn,Luke Christopher,1276,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-01-22,lt
446255,44,Scars To Your Beautiful,Alessia Cara,1268,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-22,lt
